dqdx,trklen,y
50380.8,246.118,1
57484.4,72.0404,1
50352.1,57.3239,1
53404.6,182.445,1
51292.1,202.778,1
50679.7,328.085,1
68251.2,25.5321,1
48192.5,140.441,1
51285.4,155.903,1
48612.1,226.784,1
47860.6,145.813,1
50339.3,217.249,1
52487.1,203.902,1
50603.9,64.0093,1
46488.6,77.2168,1
48550.2,242.476,1
4157.6,133.823,1
28497.8,90.0989,1
44624.7,94.1507,1
7381.07,153.631,1
50329.1,410.814,1
49585.1,182.27,1
48954.8,292.936,1
57379.6,33.4136,1
48323.8,165.598,1
54296.5,101.225,1
3446.82,55.8656,1
48291.6,507.619,1
37192.9,28.3287,1
48876.3,135.275,1
51809.6,151.673,1
61310.8,72.2881,1
48840.1,109.193,1
47528.1,132.78,1
51465.6,272.611,1
49844.1,398.449,1
62300.6,45.8925,1
48159.8,323.55,1
40723.9,264.836,1
47537.6,116.018,1
52021.3,108.99,1
52815.6,153.833,1
68814,40.1529,1
53444.1,122.617,1
49087.8,367.943,1
68781.4,23.3986,1
48500.4,307.715,1
44402,106.571,1
43265.8,252.532,1
48195.5,287.636,1
5789.9,64.625,1
50153.7,136.617,1
56436.3,157.057,1
42053.5,128.976,1
49380.3,169.468,1
50779.6,373.695,1
53527.4,69.1718,1
50848.9,257.633,1
44814.4,175.365,1
48119.2,154.394,1
49920.7,207.314,1
49187.8,223.605,1
51997,132.322,1
50379.7,215.01,1
56259.7,95.4024,1
60101.8,60.2193,1
50597.4,131.116,1
48004.6,68.1933,1
68608.3,38.8367,1
51615.2,128.281,1
54061.6,181.886,1
49753.6,112.516,1
50572.6,57.3755,1
52520,89.874,1
21412,40.8222,1
50550,107.44,1
50466.1,95.4828,1
5573.52,58.1494,1
50972.4,127.916,1
48463.5,177.219,1
43081.4,164.277,1
49470.9,265.196,1
50691.3,133.415,1
55599.2,97.49,1
13637.6,76.8817,1
57719.8,114.085,1
70054.3,36.4259,1
38079.9,65.4178,1
51707.3,99.2721,1
49222.3,69.1032,1
46775.8,290.269,1
41302.9,185.356,1
52236.7,94.0096,1
68900.9,18.4032,1
48638.7,211.656,1
49671.7,426.291,1
51413,150.537,1
50704.3,281.088,1
60749,72.9535,1
46886,223.642,1
47508.4,171.688,1
51925.2,144.841,1
24349.7,20.9499,1
52627.4,141.174,1
50678.4,212.854,1
49570.6,380.963,1
54775.3,88.6895,1
37657.8,9.22133,1
52705.8,93.5125,1
61883.6,57.708,1
51489.8,199.717,1
60134.4,125.896,1
46506.1,45.2112,1
54201.9,218.67,1
50547.1,166.097,1
62047.2,58.5956,1
49282.8,64.6866,1
53627.4,58.0862,1
56913.9,59.5207,1
48289.2,103.437,1
4162.94,113.387,1
56810.7,115.287,1
57912.4,76.019,1
49395,482.372,1
53232,248.791,1
57411.1,88.8093,1
49452,458.751,1
51242.6,149.267,1
49646.3,174.6,1
49603.6,105.38,1
60951.2,70.764,1
51314.8,87.6569,1
54434.5,139.268,1
52280,76.2858,1
48050.5,212.705,1
51019,81.7872,1
50128.8,149.004,1
51003.7,159.089,1
43026.7,109.242,1
48514.4,105.121,1
45033.9,130.187,1
56153.8,142.553,1
55526.7,167.38,1
50131.4,49.551,1
46076,177.36,1
51844.6,97.8336,1
49190.9,228.171,1
49795,146.069,1
54320.1,103.6,1
57199.7,90.6497,1
52114.2,126.17,1
46385.9,172.107,1
50002.5,99.7467,1
56990.3,62.6022,1
48592,160.721,1
49772.4,458.481,1
48754.9,131.627,1
48163.9,153.826,1
53347.9,16.1439,1
5882.55,46.9495,1
53946.2,107.598,1
47687.7,75.8335,1
65340.8,29.3182,1
48424.9,212.981,1
50126.7,146.684,1
49612.5,119.831,1
55408.3,93.1844,1
51397.3,112.824,1
49520.8,125.645,1
52756.3,198.169,1
46198.1,249.155,1
52746.7,56.7238,1
46799.6,39.3961,1
80627.6,16.1574,1
53879.1,156.222,1
51618.1,58.5427,1
13098.7,102.454,1
6617.21,75.2867,1
52028.2,209.863,1
50827.2,137.725,1
48512.4,41.4139,1
50526.1,222.77,1
53814.1,82.4062,1
48317.6,71.1629,1
3975.53,82.9617,1
63158.2,57.5784,1
50346,80.4968,1
51048.8,60.486,1
68775.6,86.1941,0
49862.2,134.391,1
51030.6,80.2681,1
48461.4,143.617,1
49734.8,229.507,1
47502.1,111.912,1
13135.9,25.3699,1
50479.2,211.663,1
51639.9,93.3338,1
10633.4,139.718,1
51305.3,46.8955,1
51438.9,231.838,1
53269.4,100.235,1
52815.6,61.3156,1
52507.6,136.947,1
51420.5,148.071,1
53116.1,202.925,1
3202.7,135.607,1
49595.2,169.607,1
50263.5,149.676,1
49846.6,249.951,1
53799,36.4368,1
50174.3,256.667,1
47677.2,112.518,1
52617.2,224.985,1
49269.6,184.431,1
55310.1,60.0962,1
6877.83,104.45,1
58847.7,124.2,1
49414.2,167.118,1
44787.8,211.974,1
48341.4,141.099,1
50373.3,315.848,1
56066,49.7649,1
51588.5,109.273,1
50251,173.897,1
49257.3,90.4815,1
56862.9,75.7007,1
50592.7,331.043,1
49914.2,210.155,1
49696.9,48.5085,1
55876.7,44.2882,1
47366.9,115.079,1
55050.3,122.998,1
53563.7,320.404,1
50154.8,467.648,1
52325.6,142.836,1
49569.7,228.918,1
52498.7,137.012,1
51839.9,116.304,1
45948.7,155.941,1
54321.3,232.88,1
51647.5,374.514,1
46187.2,336.338,1
54753.5,122.68,1
57620.9,125.021,1
49188.3,260.161,1
46058.1,84.3561,1
51913.7,147.08,1
49718.3,56.9377,1
57582,124.604,1
56305.9,87.1472,1
60260.8,145.661,1
50676.1,284.5,1
49997.4,164.256,1
51162.5,254.709,1
59451.9,19.8819,1
50766.4,129.8,1
48823.2,69.2553,1
41073.6,236.469,1
52993.4,194.849,1
9002.26,39.7045,1
51137.7,163.905,1
52119.7,121.132,1
52044.6,148.602,1
49776,177.477,1
53286.6,85.8283,1
51714.3,106.891,1
53530.3,27.0616,1
48602.7,85.2495,1
48732.1,287.193,1
45144.5,190.21,1
49024.8,271.896,1
50815.8,148.003,1
52796.6,282.969,1
50628.6,43.3699,1
49828.8,90.3084,1
52812.3,152.512,1
51889.1,153.492,1
49611.8,137.042,1
51220.2,149.362,1
50405,63.8755,1
54090.2,170.157,1
49732.9,151.343,1
61674.6,20.8501,1
49215.7,120.973,1
48139.3,244.821,1
37044.8,136.8,1
49905.8,170.717,1
50802.1,180.375,1
47955.3,62.0794,1
62611.9,48.6643,1
53431,68.391,1
52215.8,141.153,1
51344.1,48.2042,1
48162.5,179.68,1
64233.8,47.2296,0
52409.1,81.8262,0
49796.1,286.307,1
53864.4,355.001,1
5464.55,47.2309,1
53328.3,165.12,1
55634.7,80.3157,1
54727.9,91.0084,1
44439.4,177.547,1
52441.9,269.066,1
41037.9,40.2263,1
51927.4,134.325,1
49250.1,66.3183,1
49966.2,187.993,1
49617,187.225,1
53020.2,55.1966,1
52364.1,57.0741,1
47428.8,376.701,1
49856.3,471.295,1
50078.3,248.651,1
56299.3,68.285,1
44619.1,156.057,1
51847.7,52.4643,1
48213.2,151.809,1
51063.3,101.853,1
54027.7,67.0773,1
64384.6,37.1747,1
51726.8,156.148,1
63326.9,66.6131,1
64001.8,60.3611,1
49037.5,265.097,1
49794.3,90.4526,1
48571,104.794,1
47037,140.922,1
51376.7,167.107,1
48825,230.778,1
53234.4,34.3452,1
51598.8,84.0684,1
42507.7,249.663,1
44963.3,179.826,1
50458.6,65.6261,1
51624.3,127.149,1
51808,217.031,1
4046.33,104.677,1
44249.3,123.582,1
50648.6,154.905,1
47281.9,117.978,1
55775.9,20.1378,1
50090.3,226.706,1
51212.6,112.246,1
49670,230.458,1
2772.74,74.0753,1
52200.8,274.38,1
51985.2,73.1545,1
50026.1,454.025,1
48242.4,74.3669,1
48793.5,122.781,1
48482.6,101.248,1
49342.1,82.574,1
48156.9,109.456,1
52159.7,114.623,1
54801.6,148.698,1
54941.4,67.4402,1
52979.9,46.0084,1
5557.33,18.0027,1
53701,138.301,1
52866.6,156.608,1
47029.1,119.083,1
47346.8,19.2156,1
50404.1,145.642,1
49880.3,215.112,1
48781,212.413,1
49536.9,67.1678,1
52489,118.373,1
46256.9,53.6141,1
50212.3,158.359,1
39908.1,65.9672,1
55186.8,91.4766,1
60299.4,56.3258,1
49631.7,67.7832,1
53852.1,153.727,1
53859.2,91.3928,1
51712.1,63.7453,1
57267.2,70.877,1
38934.4,87.7462,1
54936.4,26.7591,1
45874.5,326.151,1
52815.9,248.103,1
52487.1,60.2226,1
54138.2,189.024,1
51431.9,100.137,1
48360.1,88.26,1
55539.7,73.3797,1
50328.6,103.587,1
50564.7,189.51,1
52537.9,174.23,1
51595.9,68.5174,1
53771.1,65.8011,1
51111.6,141.608,1
52944.6,49.6428,1
52383.7,152.683,1
56290.9,65.0138,1
6865.78,61.4532,1
5333.72,97.0125,1
56481.3,66.6037,1
52295.2,192.477,1
48244.5,150.453,1
53148.8,20.6881,1
48640,189.41,1
58126.7,76.5793,1
49220.2,309.727,1
60691.4,45.5882,1
52215.1,156.601,1
54305.2,74.3912,1
68319.4,42.0534,1
54632.2,52.431,1
54144.1,135.115,1
50084.3,92.418,1
49839.8,170.921,1
58049.9,102.86,1
51262.7,184.351,1
47828.6,140.994,1
51959.8,292.432,1
46980,177.121,1
49627.2,133.741,1
52148,196.594,1
53740,79.9647,1
50779.1,81.6097,1
52656.4,176.029,1
44336.7,116.89,1
51318.8,89.7018,1
50136.8,299.294,1
49640.7,86.9632,1
51277.3,124.539,1
51693.9,261.927,1
43189.8,54.377,1
49584.4,228.672,1
54338.4,155.029,1
48862.5,297.521,1
51761.2,71.9994,1
47151.6,71.2405,1
49183.7,281.779,1
52701.7,43.4798,1
49756.5,99.3367,1
77802,26.7047,1
48092.9,476.804,1
53276.9,129.575,1
50431.2,106.703,1
50169.1,302.86,1
52115.6,195.237,1
49180.7,253.789,1
47574.3,210.415,1
52371.6,155.647,1
51562.4,58.8882,1
58973.4,90.1946,1
57262.7,32.1649,1
5198.96,70.8153,1
48886.4,98.6321,1
50350.4,202.722,1
52457,200.911,1
50391,353.621,1
48748.6,357.787,1
68941.8,62.0571,1
56105.8,40.5905,1
54195.6,150.124,1
57930,104.264,1
49685.7,203.508,1
50611.8,284.53,1
49962.4,87.5607,1
50156.1,241.671,1
47855.9,147.427,1
46551.6,30.3267,1
50748.1,120.044,1
65229.1,49.1909,1
52733.8,155.818,1
53866.5,189.368,1
50063.3,251.275,1
63633,57.2887,1
52619.4,31.7751,1
68246.6,59.7108,0
45097.4,145.885,1
54939.9,38.4973,1
51159.5,340.416,1
50788.2,550.705,1
50248,85.5986,1
50701,131.326,1
49148.4,50.5282,1
50280.6,121.129,1
49261,712.043,1
49682.2,142.772,1
42733.9,191.124,1
47043.7,201.06,1
54688.4,64.2956,1
49364.5,100.049,1
49774.3,217.734,1
57508.9,130.209,1
59556.9,40.11,1
60155.9,59.3368,1
49478,361.98,1
51019.1,163.533,1
55725.4,90.7784,1
50051.3,263.953,1
44094.3,80.4005,1
57192.1,67.1771,1
49380.6,174.295,1
52967.3,167.773,1
52794.7,54.7937,1
50923.7,35.9763,1
48898.6,223.294,1
53735.6,189.938,1
7087.63,20.7677,1
53991.5,60.5117,1
54057.8,103.055,1
49249.6,155.028,1
61573.9,111.463,1
50365.5,282.576,1
44669.1,103.785,1
53873.2,109.582,1
42338.1,142.399,1
51385.5,153.577,1
50431.6,163.774,1
51769.2,185.805,1
48817.8,120.481,1
47378,117.064,1
52037.5,101.904,1
49480.7,247.009,1
47589.2,131.828,1
51570.6,117.721,1
54783.4,92.1661,1
60476.8,40.5615,1
55352.2,119.22,1
47651.7,386.077,1
60930.1,63.2583,1
52092.3,130.165,1
48940.9,227.4,1
53205.7,176.677,1
51899.5,271.834,1
57841.2,49.2288,1
50109.5,54.6391,1
51772.7,50.1216,1
54328.4,45.5421,1
47367.1,218.987,1
57690,53.3745,1
49736,246.801,1
49530.5,216.3,1
57370.1,67.6831,1
51206.6,204.472,1
51861.5,78.0503,1
45670.1,78.5264,1
54940.3,98.8905,1
49580.2,404.645,1
52391.1,146.795,1
51875.3,245.011,1
48972.1,205.682,1
53829.4,151.8,1
40874.8,142.846,1
50124.9,188.287,1
14028.6,106.647,1
51602.2,65.098,1
59412.5,56.1783,1
48908,59.1813,1
57591.8,56.1069,1
50504.1,363.594,1
49720,237.274,1
5310.95,83.9661,1
50207.9,162.738,1
54019.4,231.347,1
53054.7,41.6756,1
49329,290.121,1
50883.9,49.9641,1
46491.9,195.575,1
53277.3,202.662,1
50621.8,176.759,1
51048.8,245.575,1
51131.1,26.8773,1
59722.5,151.462,1
51884.4,52.6353,1
60461.9,52.5116,1
52312.9,80.6991,1
50948.5,101.159,1
49357.3,136.695,1
47458.2,83.656,1
64535.9,45.1245,1
50054.1,317.129,1
56831.3,93.5139,1
47764.4,96.6591,1
50858.1,195.91,1
52360.8,164.4,1
53148.4,128.944,1
55355,109.367,1
50447.8,124.374,1
56371.1,141.899,1
52801.3,152.89,1
51736,226.822,1
66059.2,44.0326,1
3344.22,47.9704,1
61675.6,29.3706,1
52286.1,167.748,1
43774.4,177.553,1
48343.4,293.583,1
59350.2,37.2888,1
41282.2,155.912,1
47824.6,287.141,1
52048.6,146.124,1
60379.3,33.985,1
51317.2,229.347,1
55477.1,32.3384,1
53915.2,24.3826,1
52857.9,258.897,1
54707,95.9672,1
52900.2,208.819,1
59901.7,82.8798,1
51320.7,328.213,1
50508.9,121.749,1
49184.7,189.798,1
6942.1,48.8646,1
52930.5,95.0703,1
53936.8,163.189,1
49777.2,306.004,1
51702.7,107.255,1
46644.2,52.8806,1
52627.1,77.531,1
49897,129.389,1
56474.1,63.8711,1
61460.8,39.102,1
53789.3,90.105,1
45359.3,118.932,1
54621.1,157.682,1
44867,81.9072,1
47255.8,129.157,1
61778.1,48.7712,1
48924.7,218.029,1
61385.6,49.8391,1
5554.98,99.6718,1
52441.3,66.8898,1
14510.4,152.857,1
50815.9,111.961,1
49366.2,110.684,1
56691.1,80.9336,1
53582.4,168.087,1
53203.6,61.784,1
50853.2,42.6762,1
55236.8,42.815,1
49570.1,126.926,1
42185.2,131.252,1
50918.1,152.326,1
48194.9,191.913,1
45759,124.92,1
49664.3,220.776,1
51942.4,62.256,1
49951.3,128.999,1
51579,101.676,1
54709.5,191.647,1
52699.2,141.086,1
53618.2,116.235,1
51439.3,88.0751,1
49833.3,78.1549,1
51492.5,252.076,1
58272.6,22.2947,1
50484.4,163.466,1
49303.1,195.834,1
2760.94,95.1709,1
64519.9,126.349,0
52314.1,123.455,1
55313.7,72.0269,1
49339.3,337.187,1
10296.2,28.9275,1
56415.1,217.512,1
51067.6,108.806,1
51144.5,270.02,1
74108,64.3713,0
47717.4,123.869,1
49520.3,66.5874,1
48134,166.318,1
49030.9,283.07,1
71443.8,25.2015,1
49756.6,210.374,1
52034.3,115.658,1
14991,110.294,1
49690,241.413,1
51012.4,63.7475,1
48578.3,162.662,1
49845.2,182.741,1
50367.3,250.252,1
63627.3,72.9133,1
57006.6,63.3358,1
52966,97.7952,1
54388.6,74.9298,1
49754.7,166.381,1
51251.8,210.934,1
53459.2,119.44,1
49401.4,172.013,1
51502,62.343,1
50570.9,248.619,1
54741.2,72.6136,1
32077.6,83.7817,1
47380.7,77.628,1
55147.5,91.8279,1
52476.5,49.9852,1
52946.1,84.7237,1
46347.6,120.862,1
43858,275.208,1
52305.5,89.843,1
52736.2,234.576,1
51006.1,290.74,1
51044.3,177.398,1
44378.2,124.643,1
63780.2,98.4257,0
4548.96,84.5105,1
60449.7,39.1962,1
46345.2,279.028,1
49937.2,133.847,1
45118.8,110.233,1
50099,135.137,1
3949.79,89.6838,1
51503.8,284.732,1
47763.8,109.71,1
53710.2,190.44,1
51965,85.1952,1
46863.5,221.67,1
54380.3,141.408,1
62414.8,48.4919,1
52976.5,200.757,1
50360.1,270.728,1
52335.7,101.991,1
33971.2,119.648,1
49999.9,166.661,1
53145.3,106.229,1
76622,21.9601,1
49546.6,153.343,1
47671.3,69.4901,1
49654.3,130.365,1
53331.8,61.8043,1
8110.92,60.1779,1
48477.3,63.2046,1
55371.4,114.572,1
53326.7,142.921,1
51443,56.4485,1
49749.5,178.372,1
48939.7,312.321,1
59866.4,63.545,1
48798,194.279,1
48683.4,382.447,1
49582.1,548.791,1
48347.4,537.326,1
52395.7,153.151,1
58848.2,133.883,1
43955.9,185.271,1
55580.4,93.4746,1
40732.9,164.274,1
51419.5,43.694,1
49681.3,143.257,1
41367.2,169.51,1
51098.4,106.523,1
47779.1,88.1839,1
54153.7,89.8202,1
52498.4,105.335,1
49907,105.661,1
7898.6,56.3175,1
45821.8,214.716,1
64015.8,46.948,1
49080.5,137.227,1
53797.3,95.7277,1
49259.8,232.224,1
38723.7,65.2178,1
50778.2,94.3112,1
51073.4,106.937,1
50695.9,312.883,1
51031.4,66.201,1
47402.3,110.096,1
72919.2,41.8239,1
49586.3,75.7346,1
48568,74.169,1
57915.8,58.0432,1
54595.8,80.8084,1
47756.7,175.437,1
50062.4,130.136,1
54596.3,38.1051,1
47792.9,176.086,1
49832.1,85.5511,1
56585.1,56.3814,1
46148.9,112.919,1
53433.3,161.545,1
44547.9,169.942,1
9173.56,108.662,1
50564.2,124.478,1
43190.7,110.404,1
49792.2,96.9039,1
55880.3,59.9063,1
50950.6,20.8982,1
52300.8,345.682,1
52118.6,157.209,1
49388.6,127.343,1
51350.7,77.8937,1
46632.8,102.168,1
50383.1,163.035,1
52248.8,142.268,1
58860.3,154.941,1
49320.6,134.693,1
46509.6,56.7486,1
47984.5,178.128,1
54273.9,114.67,1
51186.4,280.242,1
62714,27.7273,1
6460.13,74.9804,1
54038.7,26.2932,1
43612.2,176.896,1
54854.4,85.9936,1
52519.3,78.2794,1
53177.7,131.413,1
48870.3,293.485,1
51325.5,142.253,1
56622.2,68.736,1
48067.6,220.899,1
49032.3,263.014,1
48675.7,251.141,1
52549.5,119.698,1
40438.3,50.682,1
50627.2,316.584,1
49051.3,173.704,1
48136.7,146.108,1
49252.5,522.907,1
52058,268.644,1
50417.4,176.207,1
49939.4,78.3846,1
54178.1,106.224,1
51045.6,150.782,1
68171.3,44.9504,1
50481.3,211.915,1
5555.53,72.4193,1
43045.2,145.168,1
54981,134.472,1
54434.7,202.291,1
49507.2,514.579,1
53540.9,76.1851,1
53050.1,227.643,1
56441.3,101.589,1
51551.1,153.349,1
52058.4,153.353,1
50352.4,276.374,1
51373,620.738,1
52193.6,46.4771,1
48592.8,60.1929,1
43770.3,175.764,1
53272.1,113.321,1
50505.2,79.2561,1
50584.8,253.113,1
52626.9,104.205,1
4071.72,118.553,1
47125,141.687,1
52567.4,180.143,1
56374.3,41.9085,1
48086.1,326.086,1
51698.1,163.468,1
51229.3,407.959,1
49958.4,396.47,1
11925.9,65.7078,1
53365.6,154.655,1
49164.2,183.596,1
55183.6,91.8253,1
53845.1,32.8229,1
60227.3,31.2157,1
49220,66.5121,1
41571,131.469,1
48166,60.7056,1
51453.4,218.25,1
49679.4,185.586,1
50954.1,51.5136,1
50237.2,150.613,1
48543.9,258.814,1
47234.9,63.0426,1
46908.2,100.412,1
51062.5,212.848,1
48739,132.877,1
4749.95,35.142,0
55983.9,47.9591,1
51304.9,167.268,1
57366.6,67.7357,1
47617.8,103.917,1
50920.1,123.309,1
74853.4,43.0153,1
54546.3,91.8079,1
58366.7,112.03,1
51147.5,111.231,1
48343.5,145.774,1
51450.4,216.679,1
54837.2,107.339,1
49506.1,570.161,1
49958.8,413.554,1
51552.8,147.158,1
52065.9,153.529,1
54642.5,130.097,1
54420.7,61.93,1
53685.6,139.117,1
82329.2,9.33964,1
48934.1,77.0393,1
63455.1,36.7618,1
48931.5,152.64,1
49860.5,373.722,1
50058.1,281.816,1
48706.9,257.28,1
11220.8,36.4653,1
51618.6,134.231,1
57120.6,50.173,1
51400.9,154.036,1
51045.9,325.312,1
47278.4,33.5786,1
52363.4,243.142,1
54778.6,54.6942,1
50572.4,230.662,1
49246.8,172.611,1
44177.8,125.012,1
51705.2,162.093,1
58006.9,35.5142,1
48971.7,149.466,1
49350.3,298.142,1
49814.4,87.5138,1
59225.5,63.4168,1
52337.7,188.538,1
49813.9,213.617,1
6822.68,108.475,1
47105.2,107.194,1
49988,55.8177,1
50622.7,232.357,1
58047.7,53.4442,1
18945.9,131.717,1
48682.2,205.78,1
48573.2,149.88,1
46571.2,96.5049,1
42389.8,82.8095,1
52431.1,148.008,1
55709.2,96.2877,1
50393.4,141.738,1
45654.7,35.8049,1
51058.1,429.566,1
61600.6,63.5513,1
49150.8,125.436,1
51573.6,138.588,1
34445.1,107.332,1
73781,42.6619,0
48895.3,118.89,1
27066,36.0686,1
6445.11,141.163,1
49820.5,129.688,1
48334.7,173.696,1
43913.9,124.182,1
49662.4,456.65,1
43121.7,74.2094,1
51748.8,118.44,1
52348,179.291,1
52306,292.947,1
52030.2,100.834,1
55509.2,55.5645,1
49348.7,259.474,1
45673.6,75.5829,1
53682.5,73.6705,1
51235.6,468.763,1
53190.8,196.272,1
48301.1,57.8386,1
49734.9,116.516,1
56176.4,94.3057,1
7754.88,141.845,1
48207.1,233.997,1
54897.1,124.248,1
10814.2,51.0066,1
50314.1,424.877,1
50471.1,203.243,1
52709.2,147.147,1
47573.3,122.475,1
49546.6,143.2,1
52064.3,208.788,1
55787.2,97.1747,1
52248.7,121.45,1
47197.8,433.78,1
47278,100.049,1
50403.1,355.154,1
52776.2,132.998,1
55144.2,28.3408,1
50427.2,292.78,1
50435.4,79.6524,1
50492.3,201.801,1
50478.6,129.707,1
51934.5,143.595,1
47956.4,265.312,1
38240.4,52.9187,1
57895.2,84.6677,1
48045.3,153.706,1
52933.9,193.069,1
47852,61.6916,1
50050.6,118.521,1
49564.9,241.086,1
48864.9,339.184,1
58215.8,45.2703,1
50181.2,258.494,1
47637.1,219.454,1
53159.9,147.836,1
49730,65.2329,1
56716,16.7904,1
50033.9,112.98,1
46712.3,140.502,1
50604.8,510.254,1
25221.1,49.693,1
43733.5,99.1707,1
54301,91.3408,1
50008.9,62.014,1
55957.6,81.4252,1
59605.7,35.8059,1
50182.2,388.163,1
50935.2,148.047,1
4598.26,55.3589,1
54830.3,81.2724,1
28911.1,46.2661,1
54912.4,84.7598,1
50752.2,241.249,1
51165.6,164.496,1
7234.67,59.856,1
51921.8,52.3829,1
39726.8,302.606,1
51266.1,114.727,1
51219.5,166.667,1
57841.5,70.4971,1
50696.4,71.5851,1
50150,94.3724,1
54021.3,174.946,1
54439.1,144.365,1
58708.7,50.6064,1
43925.2,363.43,1
60520.9,61.8652,1
49755.5,128.482,1
49124.5,203.949,1
52491.9,90.0092,1
7500.2,88.7172,1
57119,57.7442,1
65319.3,56.5,1
50605.9,13.3485,1
50840.5,317.426,1
49821,26.5058,1
47439.8,177.16,1
51029.1,166.181,1
3899.31,131.125,1
4201.96,156.667,1
50285.6,116.205,1
3516.01,78.0441,1
58171,85.9031,1
51279.2,184.262,1
55378.3,86.0772,1
50928.1,310.008,1
52302.1,105.098,1
52938.7,121.851,1
45397.5,132.302,1
56290.7,52.9043,1
48275,91.4667,1
51000.5,195.165,1
51654.9,115.918,1
52839.9,247.529,1
52261.7,176.983,1
48979.5,165.761,1
50367.7,309.234,1
50062.3,190.838,1
51689,59.7924,1
9536.58,50.3173,1
47361.4,215.392,1
53110.5,96.3689,1
48843.1,282.054,1
51150.2,209.624,1
48430.3,24.9721,1
47106.2,250.032,1
18079.3,104.222,1
7280.51,84.7639,1
47595.1,186.596,1
51932.2,177.672,1
52043.4,334.541,1
48445.2,40.2836,1
43742.4,124.762,1
47504.7,95.3609,1
55774.4,113.411,1
48513.8,283.581,1
50110.6,216.832,1
47388.6,208.939,1
4132.89,47.927,1
47338.3,38.3252,1
51740.6,203.708,1
49363.3,234.474,1
45446.7,178.76,1
48337.6,191.515,1
56423.3,116.949,1
49843.8,115.412,1
52218.4,31.016,1
47688.2,450.676,1
54741.7,111.265,1
53156.8,73.2626,1
50281.2,132.518,1
60091.6,86.6483,1
51067.3,87.8712,1
48620.7,244.383,1
50929.6,20.3722,1
50310.3,55.3237,1
49720,371.342,1
52611.5,58.1256,1
51794,202.076,1
53799.4,59.8884,1
47937.8,147.242,1
56371.5,57.7269,1
50797.9,181.142,1
52452.5,229.693,1
55860.2,61.9412,1
50691.5,324.815,1
54983.3,76.8758,1
50148.5,176.474,1
47959.5,99.7471,1
50004.2,262.917,1
64407.6,66.6386,1
50387,217.268,1
50825.4,156.569,1
47894.5,212.266,1
54049.6,86.9148,1
52246.7,138.824,1
49935.2,112.173,1
50229.9,270.229,1
64472.5,26.907,1
51520.3,160.39,1
56689.9,72.8962,1
51160.4,109.49,1
56111.3,90.8679,1
40510.3,128.772,1
50798.2,155.498,1
62295,44.0217,1
51557.3,125.699,1
57080.2,56.5885,1
6612.68,49.9592,1
49806.8,108.722,1
53425.4,217.574,1
47160,88.3746,1
58464.7,56.6417,1
48562.8,248.727,1
50013,170.808,1
51154,280.966,1
47014,177.726,1
48182.1,142.641,1
50238.9,66.3216,1
50956,141.198,1
51403.9,280.657,1
51435.4,113.257,1
51489.7,253.105,1
51566,183.287,1
48498.7,130.841,1
42909.8,41.7063,1
50400.1,167.788,1
52666.8,163.984,1
59164.9,49.7714,1
49469,216.346,1
47213.2,40.4767,1
51531.1,159.888,1
51007.7,223.753,1
48781.9,99.85,1
54338.4,36.1405,1
51923.5,156.339,1
50987.4,240.103,1
44456.2,157.034,1
49854.6,111.611,1
55777.5,68.1429,1
49387.9,131.455,1
41606.2,190.45,1
49177.2,139.381,1
57893.3,85.8289,1
1752.9,62.0636,1
50292,144.084,1
49747.8,171.698,1
46568.9,172.163,1
48024.8,164.456,1
51788.5,137.664,1
48377.9,104.146,1
51722.8,133.302,1
47835.5,158.087,1
52288.4,206.684,1
60072.8,111.428,0
54355.6,80.9057,1
49048,122.659,1
50364.6,135.156,1
51492.8,191.015,1
2164.88,121.244,1
50075.3,437.215,1
53123.3,104.509,1
54428.1,114.08,1
55152.4,77.8471,1
51565.6,202.397,1
51817.5,136.236,1
48734.2,208.617,1
4821.76,35.9024,1
55940.2,105.091,1
49960.8,261.138,1
51091.3,210.011,1
51479.7,377.402,1
49181.5,293.673,1
48408.6,213.531,1
51475.8,107.432,1
52718.4,171.497,1
53721.6,205.327,1
6624.57,176.301,1
55296.2,93.1302,1
51952.3,437.941,1
50148.1,249.157,1
51214.5,155.558,1
53659.5,125.764,1
56090.3,85.1996,1
51485.9,105.355,1
49867.2,272.831,1
53918.2,106.436,1
56934.2,42.0438,1
76661,23.781,1
64915.8,76.2232,1
49669,84.8908,1
58447.8,138.251,1
8983.69,99.0797,1
42864.7,84.3794,1
49053,158.012,1
48757.2,153.514,1
48952.6,166.771,1
45823.7,59.3174,1
50916.2,84.5475,1
51077.2,37.9221,1
57718,69.047,1
59128.3,71.2155,1
63424.5,27.3247,1
52664.7,208.561,1
60176.8,36.4843,1
48495.5,105.04,1
53528.5,66.849,1
52122.4,130.664,1
56197.7,81.1078,1
56494.8,77.122,1
48365.5,240.197,1
55448.5,41.3071,1
48787.7,237.922,1
50938.5,262.183,1
49746.7,216.247,1
41369.8,56.0967,1
55723.5,58.9778,1
62098.3,41.6721,1
48711.2,120.677,1
48570.5,262.42,1
57954.9,86.8249,1
49648.1,194.106,1
58568.7,55.8434,1
52540.8,231.853,1
47097.9,100.487,1
49522.8,137.678,1
50221.3,92.9609,1
51245.4,251.971,1
48708.3,152.337,1
53318.2,102.485,1
48962.4,289.188,1
57908.2,39.3094,1
4929.9,156.972,1
47910.2,25.9056,1
49942.3,109.199,1
49414.5,260.763,1
44075.9,90.1939,1
47806.8,85.2528,1
3968.42,25.4719,1
